Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2,TotalPax,TotalFreight,Route,Date
2020,3,AGARTALA,BENGALURU,1972.0,3547.0,0.01,3.6,0.0,0.0,5519.0,3.61,AGARTALA ↔ BENGALURU,2020-03-01
2020,6,AGARTALA,BENGALURU,401.0,390.0,0.18,0.7,0.0,0.51,791.0,0.8799999999999999,AGARTALA ↔ BENGALURU,2020-06-01
2020,7,AGARTALA,BENGALURU,532.0,1512.0,0.01,1.61,0.0,1.86,2044.0,1.62,AGARTALA ↔ BENGALURU,2020-07-01
2020,8,AGARTALA,BENGALURU,724.0,1502.0,0.16,1.67,0.0,1.3,2226.0,1.8299999999999998,AGARTALA ↔ BENGALURU,2020-08-01
2020,9,AGARTALA,BENGALURU,2372.0,1782.0,0.11,0.75,0.0,1.34,4154.0,0.86,AGARTALA ↔ BENGALURU,2020-09-01
2020,10,AGARTALA,BENGALURU,4163.0,2780.0,0.37,1.79,0.0,1.22,6943.0,2.16,AGARTALA ↔ BENGALURU,2020-10-01
2020,11,AGARTALA,BENGALURU,5096.0,2831.0,0.19,1.19,0.0,1.11,7927.0,1.38,AGARTALA ↔ BENGALURU,2020-11-01
2020,12,AGARTALA,BENGALURU,4214.0,3504.0,0.14,1.21,0.0,1.19,7718.0,1.35,AGARTALA ↔ BENGALURU,2020-12-01
2021,1,AGARTALA,BENGALURU,3549.0,2226.0,0.1,3.23,0.0,1.07,5775.0,3.33,AGARTALA ↔ BENGALURU,2021-01-01
2021,2,AGARTALA,BENGALURU,3483.0,2173.0,1.35,3.46,0.0,0.79,5656.0,4.8100000000000005,AGARTALA ↔ BENGALURU,2021-02-01
2021,3,AGARTALA,BENGALURU,2703.0,2267.0,0.15,5.93,0.0,0.82,4970.0,6.08,AGARTALA ↔ BENGALURU,2021-03-01
2021,4,AGARTALA,BENGALURU,2039.0,4803.0,0.06,10.35,0.0,0.62,6842.0,10.41,AGARTALA ↔ BENGALURU,2021-04-01
2021,6,AGARTALA,BENGALURU,83.0,83.0,1.59,0.43,0.0,0.11,166.0,2.02,AGARTALA ↔ BENGALURU,2021-06-01
2021,7,AGARTALA,BENGALURU,576.0,237.0,0.0,2.62,0.0,0.04,813.0,2.62,AGARTALA ↔ BENGALURU,2021-07-01
2021,8,AGARTALA,BENGALURU,1017.0,660.0,0.05,1.95,0.0,0.27,1677.0,2.0,AGARTALA ↔ BENGALURU,2021-08-01
2021,9,AGARTALA,BENGALURU,1609.0,1315.0,0.0,4.6,0.0,0.31,2924.0,4.6,AGARTALA ↔ BENGALURU,2021-09-01
2021,10,AGARTALA,BENGALURU,1835.0,1856.0,0.62,2.74,0.0,0.63,3691.0,3.3600000000000003,AGARTALA ↔ BENGALURU,2021-10-01
2021,11,AGARTALA,BENGALURU,3100.0,2666.0,0.03,5.58,0.0,0.84,5766.0,5.61,AGARTALA ↔ BENGALURU,2021-11-01
2021,12,AGARTALA,BENGALURU,3665.0,2799.0,2.78,2.2,0.0,0.87,6464.0,4.98,AGARTALA ↔ BENGALURU,2021-12-01
2022,1,AGARTALA,BENGALURU,1145.0,2193.0,1.06,5.76,0.0,0.74,3338.0,6.82,AGARTALA ↔ BENGALURU,2022-01-01
2022,2,AGARTALA,BENGALURU,1528.0,1499.0,0.2,3.33,0.0,0.83,3027.0,3.5300000000000002,AGARTALA ↔ BENGALURU,2022-02-01
2022,3,AGARTALA,BENGALURU,2930.0,2996.0,0.03,5.16,0.0,0.7,5926.0,5.19,AGARTALA ↔ BENGALURU,2022-03-01
2022,4,AGARTALA,BENGALURU,3859.0,3443.0,2.32,6.69,0.0,0.85,7302.0,9.01,AGARTALA ↔ BENGALURU,2022-04-01
2022,5,AGARTALA,BENGALURU,4516.0,3540.0,11.79,6.44,0.0,0.79,8056.0,18.23,AGARTALA ↔ BENGALURU,2022-05-01
2022,6,AGARTALA,BENGALURU,4553.0,4107.0,53.98,9.39,0.0,0.96,8660.0,63.37,AGARTALA ↔ BENGALURU,2022-06-01
2022,7,AGARTALA,BENGALURU,4542.0,4463.0,84.91,11.0,0.0,0.94,9005.0,95.91,AGARTALA ↔ BENGALURU,2022-07-01
2022,8,AGARTALA,BENGALURU,4867.0,4643.0,78.55,5.58,0.0,0.74,9510.0,84.13,AGARTALA ↔ BENGALURU,2022-08-01
2022,9,AGARTALA,BENGALURU,4249.0,5228.0,34.38,9.68,0.0,1.01,9477.0,44.06,AGARTALA ↔ BENGALURU,2022-09-01
2022,10,AGARTALA,BENGALURU,5282.0,4650.0,17.49,6.25,0.0,0.71,9932.0,23.74,AGARTALA ↔ BENGALURU,2022-10-01
2022,11,AGARTALA,BENGALURU,3165.0,2716.0,71.34,6.72,0.0,0.61,5881.0,78.06,AGARTALA ↔ BENGALURU,2022-11-01
2022,12,AGARTALA,BENGALURU,3559.0,2567.0,11.91,3.83,0.0,0.64,6126.0,15.74,AGARTALA ↔ BENGALURU,2022-12-01
2023,1,AGARTALA,BENGALURU,4040.0,3850.0,0.0,11.19,0.0,0.48,7890.0,11.19,AGARTALA ↔ BENGALURU,2023-01-01
2023,2,AGARTALA,BENGALURU,2794.0,2270.0,0.0,9.76,0.0,0.14,5064.0,9.76,AGARTALA ↔ BENGALURU,2023-02-01
2023,3,AGARTALA,BENGALURU,4750.0,3516.0,0.01,2.05,0.0,0.19,8266.0,2.0599999999999996,AGARTALA ↔ BENGALURU,2023-03-01
2023,4,AGARTALA,BENGALURU,6157.0,5065.0,1.12,3.31,0.0,0.65,11222.0,4.43,AGARTALA ↔ BENGALURU,2023-04-01
2023,5,AGARTALA,BENGALURU,5663.0,5562.0,1.83,10.25,0.0,0.44,11225.0,12.08,AGARTALA ↔ BENGALURU,2023-05-01
2023,6,AGARTALA,BENGALURU,5417.0,5645.0,42.18,15.29,0.0,0.57,11062.0,57.47,AGARTALA ↔ BENGALURU,2023-06-01
2023,7,AGARTALA,BENGALURU,3319.0,3091.0,51.64,13.33,0.0,0.49,6410.0,64.97,AGARTALA ↔ BENGALURU,2023-07-01
2023,8,AGARTALA,BENGALURU,4580.0,4069.0,66.14,7.09,0.0,0.58,8649.0,73.23,AGARTALA ↔ BENGALURU,2023-08-01
2023,9,AGARTALA,BENGALURU,4755.0,4067.0,33.16,10.24,0.0,0.75,8822.0,43.4,AGARTALA ↔ BENGALURU,2023-09-01
2023,10,AGARTALA,BENGALURU,4726.0,5848.0,29.06,10.78,0.0,0.98,10574.0,39.839999999999996,AGARTALA ↔ BENGALURU,2023-10-01
2023,11,AGARTALA,BENGALURU,5281.0,4958.0,48.34,4.3,0.0,1.07,10239.0,52.64,AGARTALA ↔ BENGALURU,2023-11-01
2023,12,AGARTALA,BENGALURU,6134.0,4891.0,87.39,6.34,0.0,0.77,11025.0,93.73,AGARTALA ↔ BENGALURU,2023-12-01
2024,1,AGARTALA,BENGALURU,4757.0,5866.0,53.99,19.54,0.0,0.91,10623.0,73.53,AGARTALA ↔ BENGALURU,2024-01-01
2024,2,AGARTALA,BENGALURU,3919.0,3978.0,36.29,28.19,0.0,0.8,7897.0,64.48,AGARTALA ↔ BENGALURU,2024-02-01
2024,3,AGARTALA,BENGALURU,5131.0,4971.0,24.76,26.14,0.0,0.52,10102.0,50.900000000000006,AGARTALA ↔ BENGALURU,2024-03-01
2024,4,AGARTALA,BENGALURU,3854.0,4099.0,9.06,16.85,0.0,0.43,7953.0,25.910000000000004,AGARTALA ↔ BENGALURU,2024-04-01
2024,6,AGARTALA,BENGALURU,5413.0,5022.0,8.43,32.22,0.0,0.55,10435.0,40.65,AGARTALA ↔ BENGALURU,2024-06-01
2024,7,AGARTALA,BENGALURU,6067.0,4734.0,5.82,24.85,0.0,0.7,10801.0,30.67,AGARTALA ↔ BENGALURU,2024-07-01
2024,8,AGARTALA,BENGALURU,4779.0,4193.0,0.73,5.6,0.0,0.71,8972.0,6.33,AGARTALA ↔ BENGALURU,2024-08-01
2024,9,AGARTALA,BENGALURU,3692.0,4454.0,1.07,12.81,0.0,0.76,8146.0,13.88,AGARTALA ↔ BENGALURU,2024-09-01
2024,10,AGARTALA,BENGALURU,4671.0,5171.0,6.82,9.81,0.0,0.68,9842.0,16.630000000000003,AGARTALA ↔ BENGALURU,2024-10-01
2024,11,AGARTALA,BENGALURU,4217.0,4292.0,39.54,4.11,0.0,0.86,8509.0,43.65,AGARTALA ↔ BENGALURU,2024-11-01
2024,12,AGARTALA,BENGALURU,4029.0,4297.0,23.75,6.26,0.0,0.7,8326.0,30.009999999999998,AGARTALA ↔ BENGALURU,2024-12-01
2025,1,AGARTALA,BENGALURU,3847.0,4392.0,25.14,4.99,0.0,0.83,8239.0,30.130000000000003,AGARTALA ↔ BENGALURU,2025-01-01
2025,2,AGARTALA,BENGALURU,3570.0,3599.0,3.48,5.6,0.0,0.23,7169.0,9.08,AGARTALA ↔ BENGALURU,2025-02-01
2025,3,AGARTALA,BENGALURU,3903.0,3978.0,0.95,7.39,0.0,0.11,7881.0,8.34,AGARTALA ↔ BENGALURU,2025-03-01
2025,4,AGARTALA,BENGALURU,3661.0,4247.0,2.74,20.63,0.0,0.25,7908.0,23.369999999999997,AGARTALA ↔ BENGALURU,2025-04-01
2025,5,AGARTALA,BENGALURU,3963.0,3687.0,4.96,33.37,0.0,0.19,7650.0,38.33,AGARTALA ↔ BENGALURU,2025-05-01
2025,6,AGARTALA,BENGALURU,3460.0,3205.0,1.79,15.07,0.0,0.18,6665.0,16.86,AGARTALA ↔ BENGALURU,2025-06-01
2025,7,AGARTALA,BENGALURU,4168.0,3077.0,7.35,10.21,0.0,0.29,7245.0,17.560000000000002,AGARTALA ↔ BENGALURU,2025-07-01
2025,8,AGARTALA,BENGALURU,3826.0,3621.0,1.82,9.12,0.0,0.19,7447.0,10.94,AGARTALA ↔ BENGALURU,2025-08-01
2025,9,AGARTALA,BENGALURU,2887.0,4436.0,1.86,9.87,0.0,0.27,7323.0,11.729999999999999,AGARTALA ↔ BENGALURU,2025-09-01
2025,10,AGARTALA,BENGALURU,3759.0,3193.0,30.64,3.99,0.0,0.26,6952.0,34.63,AGARTALA ↔ BENGALURU,2025-10-01
2025,11,AGARTALA,BENGALURU,3613.0,3674.0,52.21,9.32,0.0,0.38,7287.0,61.53,AGARTALA ↔ BENGALURU,2025-11-01
2025,12,AGARTALA,BENGALURU,3528.0,3572.0,39.12,5.29,0.0,0.61,7100.0,44.41,AGARTALA ↔ BENGALURU,2025-12-01
2026,1,AGARTALA,BENGALURU,4007.0,4382.0,19.08,6.05,0.0,0.57,8389.0,25.13,AGARTALA ↔ BENGALURU,2026-01-01
2026,2,AGARTALA,BENGALURU,3845.0,3569.0,20.29,5.15,0.0,0.7,7414.0,25.439999999999998,AGARTALA ↔ BENGALURU,2026-02-01
2026,3,AGARTALA,BENGALURU,3890.0,3883.0,9.63,11.46,0.0,0.64,7773.0,21.090000000000003,AGARTALA ↔ BENGALURU,2026-03-01
2026,4,AGARTALA,BENGALURU,3244.0,3768.0,30.39,11.42,0.0,2.46,7012.0,41.81,AGARTALA ↔ BENGALURU,2026-04-01
2022,5,AGARTALA,BHUBANESWAR,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,AGARTALA ↔ BHUBANESWAR,2022-05-01
2022,6,AGARTALA,BHUBANESWAR,0.0,90.0,0.0,0.0,0.0,0.0,90.0,0.0,AGARTALA ↔ BHUBANESWAR,2022-06-01
2025,5,AGARTALA,BHUBANESWAR,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,AGARTALA ↔ BHUBANESWAR,2025-05-01
2015,10,AGARTALA,CHENNAI,304.0,303.0,0.0,0.0,,,607.0,0.0,AGARTALA ↔ CHENNAI,2015-10-01
2015,11,AGARTALA,CHENNAI,728.0,594.0,0.0,0.0,,,1322.0,0.0,AGARTALA ↔ CHENNAI,2015-11-01
2015,12,AGARTALA,CHENNAI,689.0,567.0,0.0,0.0,,,1256.0,0.0,AGARTALA ↔ CHENNAI,2015-12-01
2016,1,AGARTALA,CHENNAI,1142.0,854.0,0.0,0.0,,,1996.0,0.0,AGARTALA ↔ CHENNAI,2016-01-01
2016,2,AGARTALA,CHENNAI,849.0,1124.0,0.0,0.0,,,1973.0,0.0,AGARTALA ↔ CHENNAI,2016-02-01
2016,3,AGARTALA,CHENNAI,774.0,193.0,0.0,0.0,,,967.0,0.0,AGARTALA ↔ CHENNAI,2016-03-01
2016,4,AGARTALA,CHENNAI,521.0,974.0,0.0,0.0,,,1495.0,0.0,AGARTALA ↔ CHENNAI,2016-04-01
2016,5,AGARTALA,CHENNAI,1017.0,1347.0,0.0,0.0,,,2364.0,0.0,AGARTALA ↔ CHENNAI,2016-05-01
2016,6,AGARTALA,CHENNAI,1149.0,1191.0,0.0,0.0,,,2340.0,0.0,AGARTALA ↔ CHENNAI,2016-06-01
2016,7,AGARTALA,CHENNAI,508.0,486.0,0.0,0.0,,,994.0,0.0,AGARTALA ↔ CHENNAI,2016-07-01
2016,8,AGARTALA,CHENNAI,397.0,548.0,0.0,0.0,,,945.0,0.0,AGARTALA ↔ CHENNAI,2016-08-01
2016,9,AGARTALA,CHENNAI,360.0,441.0,0.0,0.0,,,801.0,0.0,AGARTALA ↔ CHENNAI,2016-09-01
2016,10,AGARTALA,CHENNAI,384.0,809.0,0.0,0.0,,,1193.0,0.0,AGARTALA ↔ CHENNAI,2016-10-01
2016,11,AGARTALA,CHENNAI,723.0,1215.0,0.0,0.0,,,1938.0,0.0,AGARTALA ↔ CHENNAI,2016-11-01
2016,12,AGARTALA,CHENNAI,967.0,996.0,0.0,0.0,,,1963.0,0.0,AGARTALA ↔ CHENNAI,2016-12-01
2017,1,AGARTALA,CHENNAI,664.0,1234.0,0.0,0.0,,,1898.0,0.0,AGARTALA ↔ CHENNAI,2017-01-01
2017,2,AGARTALA,CHENNAI,1021.0,1289.0,0.0,0.0,,,2310.0,0.0,AGARTALA ↔ CHENNAI,2017-02-01
2017,3,AGARTALA,CHENNAI,871.0,998.0,0.0,0.0,,,1869.0,0.0,AGARTALA ↔ CHENNAI,2017-03-01
2017,4,AGARTALA,CHENNAI,746.0,694.0,0.0,0.0,,,1440.0,0.0,AGARTALA ↔ CHENNAI,2017-04-01
2017,5,AGARTALA,CHENNAI,885.0,766.0,0.0,0.0,,,1651.0,0.0,AGARTALA ↔ CHENNAI,2017-05-01
2017,6,AGARTALA,CHENNAI,1018.0,802.0,0.0,0.0,,,1820.0,0.0,AGARTALA ↔ CHENNAI,2017-06-01
2017,7,AGARTALA,CHENNAI,1185.0,1073.0,0.0,0.0,,,2258.0,0.0,AGARTALA ↔ CHENNAI,2017-07-01
2017,8,AGARTALA,CHENNAI,1037.0,1120.0,0.0,0.0,,,2157.0,0.0,AGARTALA ↔ CHENNAI,2017-08-01
2017,9,AGARTALA,CHENNAI,1222.0,1038.0,0.0,0.0,,,2260.0,0.0,AGARTALA ↔ CHENNAI,2017-09-01
2017,10,AGARTALA,CHENNAI,1260.0,1068.0,0.0,0.0,,,2328.0,0.0,AGARTALA ↔ CHENNAI,2017-10-01
2017,11,AGARTALA,CHENNAI,2095.0,1704.0,0.0,0.0,,,3799.0,0.0,AGARTALA ↔ CHENNAI,2017-11-01
2017,12,AGARTALA,CHENNAI,2044.0,1839.0,0.0,0.0,,,3883.0,0.0,AGARTALA ↔ CHENNAI,2017-12-01
2018,1,AGARTALA,CHENNAI,2934.0,2819.0,0.0,0.0,,,5753.0,0.0,AGARTALA ↔ CHENNAI,2018-01-01
2018,2,AGARTALA,CHENNAI,3316.0,4470.0,0.0,0.0,,,7786.0,0.0,AGARTALA ↔ CHENNAI,2018-02-01
2018,3,AGARTALA,CHENNAI,4160.0,4033.0,0.07,1.4,0.0,0.32,8193.0,1.47,AGARTALA ↔ CHENNAI,2018-03-01
2018,4,AGARTALA,CHENNAI,4578.0,2643.0,0.0,0.49,0.0,0.21,7221.0,0.49,AGARTALA ↔ CHENNAI,2018-04-01
2018,5,AGARTALA,CHENNAI,4971.0,2452.0,1.22,0.13,0.0,0.29,7423.0,1.35,AGARTALA ↔ CHENNAI,2018-05-01
2018,6,AGARTALA,CHENNAI,4873.0,2202.0,0.02,0.41,0.0,0.21,7075.0,0.43,AGARTALA ↔ CHENNAI,2018-06-01
2018,7,AGARTALA,CHENNAI,4189.0,2004.0,0.0,0.17,0.0,0.36,6193.0,0.17,AGARTALA ↔ CHENNAI,2018-07-01
2018,8,AGARTALA,CHENNAI,3631.0,1657.0,0.0,0.24,0.0,0.53,5288.0,0.24,AGARTALA ↔ CHENNAI,2018-08-01
2018,9,AGARTALA,CHENNAI,2826.0,1769.0,0.0,0.05,0.0,0.53,4595.0,0.05,AGARTALA ↔ CHENNAI,2018-09-01
2018,10,AGARTALA,CHENNAI,4064.0,1791.0,0.0,1.06,0.0,0.39,5855.0,1.06,AGARTALA ↔ CHENNAI,2018-10-01
2018,11,AGARTALA,CHENNAI,1586.0,1343.0,0.0,0.35,0.0,0.33,2929.0,0.35,AGARTALA ↔ CHENNAI,2018-11-01
2018,12,AGARTALA,CHENNAI,1536.0,1695.0,0.02,1.25,0.0,0.36,3231.0,1.27,AGARTALA ↔ CHENNAI,2018-12-01
2019,1,AGARTALA,CHENNAI,1363.0,1637.0,0.12,0.18,0.0,0.27,3000.0,0.3,AGARTALA ↔ CHENNAI,2019-01-01
2019,2,AGARTALA,CHENNAI,878.0,1590.0,1.37,0.94,0.0,0.29,2468.0,2.31,AGARTALA ↔ CHENNAI,2019-02-01
2019,3,AGARTALA,CHENNAI,1392.0,1733.0,0.0,0.29,0.0,0.17,3125.0,0.29,AGARTALA ↔ CHENNAI,2019-03-01
2019,4,AGARTALA,CHENNAI,1932.0,1974.0,0.1,0.08,0.0,0.21,3906.0,0.18,AGARTALA ↔ CHENNAI,2019-04-01
2019,5,AGARTALA,CHENNAI,2057.0,2095.0,0.08,0.21,0.0,0.05,4152.0,0.29,AGARTALA ↔ CHENNAI,2019-05-01
2019,6,AGARTALA,CHENNAI,2125.0,2002.0,0.01,0.06,0.0,0.13,4127.0,0.06999999999999999,AGARTALA ↔ CHENNAI,2019-06-01
2019,7,AGARTALA,CHENNAI,2266.0,1555.0,0.0,0.0,0.0,0.0,3821.0,0.0,AGARTALA ↔ CHENNAI,2019-07-01
2019,8,AGARTALA,CHENNAI,3401.0,2668.0,0.0,0.08,0.0,0.33,6069.0,0.08,AGARTALA ↔ CHENNAI,2019-08-01
2019,9,AGARTALA,CHENNAI,1895.0,1742.0,0.01,0.53,0.0,0.22,3637.0,0.54,AGARTALA ↔ CHENNAI,2019-09-01
2019,10,AGARTALA,CHENNAI,2318.0,1402.0,0.0,0.0,0.0,0.27,3720.0,0.0,AGARTALA ↔ CHENNAI,2019-10-01
2019,11,AGARTALA,CHENNAI,2280.0,1327.0,0.0,0.28,0.0,0.5,3607.0,0.28,AGARTALA ↔ CHENNAI,2019-11-01
2019,12,AGARTALA,CHENNAI,3382.0,1729.0,0.02,0.29,0.0,0.41,5111.0,0.31,AGARTALA ↔ CHENNAI,2019-12-01
2020,1,AGARTALA,CHENNAI,2320.0,1373.0,0.1,0.77,0.0,0.48,3693.0,0.87,AGARTALA ↔ CHENNAI,2020-01-01
2020,2,AGARTALA,CHENNAI,1895.0,1191.0,0.0,0.33,0.0,0.84,3086.0,0.33,AGARTALA ↔ CHENNAI,2020-02-01
2020,3,AGARTALA,CHENNAI,1244.0,1121.0,0.0,0.23,0.0,0.0,2365.0,0.23,AGARTALA ↔ CHENNAI,2020-03-01
2020,8,AGARTALA,CHENNAI,32.0,35.0,0.0,0.0,0.0,0.0,67.0,0.0,AGARTALA ↔ CHENNAI,2020-08-01
2020,9,AGARTALA,CHENNAI,333.0,265.0,0.0,1.33,0.0,0.0,598.0,1.33,AGARTALA ↔ CHENNAI,2020-09-01
2020,10,AGARTALA,CHENNAI,390.0,359.0,0.04,0.12,0.0,0.0,749.0,0.16,AGARTALA ↔ CHENNAI,2020-10-01
2020,11,AGARTALA,CHENNAI,681.0,787.0,0.01,2.29,0.0,0.0,1468.0,2.3,AGARTALA ↔ CHENNAI,2020-11-01
2020,12,AGARTALA,CHENNAI,961.0,1138.0,0.1,1.56,0.0,0.0,2099.0,1.6600000000000001,AGARTALA ↔ CHENNAI,2020-12-01
2021,1,AGARTALA,CHENNAI,858.0,785.0,0.1,1.42,0.0,0.0,1643.0,1.52,AGARTALA ↔ CHENNAI,2021-01-01
2021,2,AGARTALA,CHENNAI,885.0,1096.0,0.01,1.84,0.0,0.0,1981.0,1.85,AGARTALA ↔ CHENNAI,2021-02-01
2021,3,AGARTALA,CHENNAI,469.0,543.0,0.01,0.94,0.0,0.0,1012.0,0.95,AGARTALA ↔ CHENNAI,2021-03-01
2021,4,AGARTALA,CHENNAI,1286.0,2577.0,1.03,0.56,0.0,0.05,3863.0,1.59,AGARTALA ↔ CHENNAI,2021-04-01
2021,7,AGARTALA,CHENNAI,197.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,AGARTALA ↔ CHENNAI,2021-07-01
2022,2,AGARTALA,CHENNAI,0.0,312.0,0.0,0.45,0.0,0.0,312.0,0.45,AGARTALA ↔ CHENNAI,2022-02-01
2022,3,AGARTALA,CHENNAI,0.0,93.0,0.0,0.0,0.0,0.0,93.0,0.0,AGARTALA ↔ CHENNAI,2022-03-01
2022,5,AGARTALA,CHENNAI,959.0,906.0,0.0,0.0,0.0,0.0,1865.0,0.0,AGARTALA ↔ CHENNAI,2022-05-01
2022,6,AGARTALA,CHENNAI,2004.0,2039.0,0.0,0.29,0.0,0.0,4043.0,0.29,AGARTALA ↔ CHENNAI,2022-06-01
2022,7,AGARTALA,CHENNAI,2127.0,1798.0,0.0,0.24,0.0,0.0,3925.0,0.24,AGARTALA ↔ CHENNAI,2022-07-01
2022,8,AGARTALA,CHENNAI,2190.0,1815.0,0.0,0.48,0.0,0.0,4005.0,0.48,AGARTALA ↔ CHENNAI,2022-08-01
2022,9,AGARTALA,CHENNAI,430.0,209.0,0.0,0.0,0.0,0.0,639.0,0.0,AGARTALA ↔ CHENNAI,2022-09-01
2022,10,AGARTALA,CHENNAI,2036.0,987.0,0.0,0.37,0.0,0.0,3023.0,0.37,AGARTALA ↔ CHENNAI,2022-10-01
2022,11,AGARTALA,CHENNAI,1931.0,1026.0,0.0,0.37,0.0,0.0,2957.0,0.37,AGARTALA ↔ CHENNAI,2022-11-01
2022,12,AGARTALA,CHENNAI,1090.0,643.0,0.0,0.11,0.0,0.0,1733.0,0.11,AGARTALA ↔ CHENNAI,2022-12-01
2023,1,AGARTALA,CHENNAI,124.0,421.0,0.0,0.14,0.0,0.0,545.0,0.14,AGARTALA ↔ CHENNAI,2023-01-01
2023,2,AGARTALA,CHENNAI,746.0,371.0,0.0,0.0,0.0,0.0,1117.0,0.0,AGARTALA ↔ CHENNAI,2023-02-01
2023,3,AGARTALA,CHENNAI,1509.0,721.0,0.0,0.0,0.0,0.0,2230.0,0.0,AGARTALA ↔ CHENNAI,2023-03-01
2023,4,AGARTALA,CHENNAI,1804.0,441.0,0.0,0.01,0.0,0.0,2245.0,0.01,AGARTALA ↔ CHENNAI,2023-04-01
2023,5,AGARTALA,CHENNAI,1076.0,410.0,0.0,0.52,0.0,0.0,1486.0,0.52,AGARTALA ↔ CHENNAI,2023-05-01
2023,6,AGARTALA,CHENNAI,1369.0,690.0,0.02,0.04,0.0,0.0,2059.0,0.06,AGARTALA ↔ CHENNAI,2023-06-01
2023,7,AGARTALA,CHENNAI,1557.0,444.0,0.0,1.6,0.0,0.0,2001.0,1.6,AGARTALA ↔ CHENNAI,2023-07-01
2023,8,AGARTALA,CHENNAI,1197.0,281.0,0.0,0.0,0.0,0.0,1478.0,0.0,AGARTALA ↔ CHENNAI,2023-08-01
2023,9,AGARTALA,CHENNAI,838.0,347.0,0.0,0.71,0.0,0.0,1185.0,0.71,AGARTALA ↔ CHENNAI,2023-09-01
2023,10,AGARTALA,CHENNAI,834.0,642.0,0.0,0.78,0.0,0.0,1476.0,0.78,AGARTALA ↔ CHENNAI,2023-10-01
2024,6,AGARTALA,CHENNAI,931.0,501.0,30.25,5.75,0.0,0.0,1432.0,36.0,AGARTALA ↔ CHENNAI,2024-06-01
2024,7,AGARTALA,CHENNAI,461.0,176.0,1.8,5.75,0.0,0.0,637.0,7.55,AGARTALA ↔ CHENNAI,2024-07-01
2024,8,AGARTALA,CHENNAI,710.0,387.0,0.82,1.02,0.0,0.0,1097.0,1.8399999999999999,AGARTALA ↔ CHENNAI,2024-08-01
2024,9,AGARTALA,CHENNAI,464.0,232.0,0.89,2.41,0.0,0.0,696.0,3.3000000000000003,AGARTALA ↔ CHENNAI,2024-09-01
2024,10,AGARTALA,CHENNAI,461.0,284.0,1.02,5.17,0.0,0.0,745.0,6.1899999999999995,AGARTALA ↔ CHENNAI,2024-10-01
2024,11,AGARTALA,CHENNAI,1177.0,732.0,0.04,4.22,0.0,0.0,1909.0,4.26,AGARTALA ↔ CHENNAI,2024-11-01
2024,12,AGARTALA,CHENNAI,1032.0,508.0,0.06,0.87,0.0,0.02,1540.0,0.9299999999999999,AGARTALA ↔ CHENNAI,2024-12-01
2025,3,AGARTALA,CHENNAI,1085.0,523.0,0.0,8.63,0.0,0.0,1608.0,8.63,AGARTALA ↔ CHENNAI,2025-03-01
2025,4,AGARTALA,CHENNAI,403.0,509.0,0.1,4.86,0.0,0.0,912.0,4.96,AGARTALA ↔ CHENNAI,2025-04-01
2025,5,AGARTALA,CHENNAI,642.0,1132.0,0.0,6.39,0.0,0.0,1774.0,6.39,AGARTALA ↔ CHENNAI,2025-05-01
2025,6,AGARTALA,CHENNAI,1008.0,947.0,0.0,5.94,0.0,0.0,1955.0,5.94,AGARTALA ↔ CHENNAI,2025-06-01
2025,7,AGARTALA,CHENNAI,366.0,185.0,0.03,0.1,0.0,0.0,551.0,0.13,AGARTALA ↔ CHENNAI,2025-07-01
2025,8,AGARTALA,CHENNAI,547.0,799.0,0.0,0.55,0.0,0.0,1346.0,0.55,AGARTALA ↔ CHENNAI,2025-08-01
2025,9,AGARTALA,CHENNAI,467.0,780.0,0.11,3.24,0.0,0.0,1247.0,3.35,AGARTALA ↔ CHENNAI,2025-09-01
2025,10,AGARTALA,CHENNAI,919.0,893.0,0.1,1.94,0.0,0.0,1812.0,2.04,AGARTALA ↔ CHENNAI,2025-10-01
2025,11,AGARTALA,CHENNAI,495.0,661.0,0.15,0.32,0.0,0.0,1156.0,0.47,AGARTALA ↔ CHENNAI,2025-11-01
2025,12,AGARTALA,CHENNAI,336.0,338.0,0.0,0.03,0.0,0.0,674.0,0.03,AGARTALA ↔ CHENNAI,2025-12-01
2026,1,AGARTALA,CHENNAI,327.0,320.0,0.0,0.0,0.0,0.0,647.0,0.0,AGARTALA ↔ CHENNAI,2026-01-01
2026,2,AGARTALA,CHENNAI,403.0,586.0,0.34,0.43,0.0,0.0,989.0,0.77,AGARTALA ↔ CHENNAI,2026-02-01
2026,3,AGARTALA,CHENNAI,617.0,674.0,0.0,0.83,0.0,0.0,1291.0,0.83,AGARTALA ↔ CHENNAI,2026-03-01
2019,5,AGARTALA,COIMBATORE,0.0,10.0,0.0,0.01,0.0,0.0,10.0,0.01,AGARTALA ↔ COIMBATORE,2019-05-01
2019,6,AGARTALA,COIMBATORE,0.0,17.0,0.0,0.06,0.0,0.0,17.0,0.06,AGARTALA ↔ COIMBATORE,2019-06-01
2019,7,AGARTALA,COIMBATORE,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,AGARTALA ↔ COIMBATORE,2019-07-01
2019,8,AGARTALA,COIMBATORE,0.0,13.0,0.0,0.02,0.0,0.0,13.0,0.02,AGARTALA ↔ COIMBATORE,2019-08-01
