Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Freight,Mail,Total Cargo,Passenger Tonne Kilometer,Mail Tonne Kilometer,Freight Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor,Date,MarketShare
ScheduledDomestic,Jet Airways,2015,8,12938,20705.0,9428.0,1333154.0,1133189.0,1402507.0,80.797,7815.0,323.0,8138.0,94454.0,8707.0,251.0,103412.0,144826.0,71.404,2015-08-01,9.89666932774413
ScheduledDomestic,Jet Airways,2015,9,12646,20154.0,9257.0,1272577.0,1072992.0,1377776.0,77.879,7388.0,334.0,7722.0,89759.0,8231.0,255.0,98245.0,140302.0,70.024,2015-09-01,9.586523060577285
ScheduledDomestic,Jet Airways,2015,10,13264,21424.0,9873.0,1316959.0,1133496.0,1470695.0,77.072,8740.0,384.0,9124.0,94501.0,9705.0,302.0,104508.0,149943.0,69.698,2015-10-01,9.395455996292496
ScheduledDomestic,Jet Airways,2015,11,12995,21140.0,9793.0,1355202.0,1187543.0,1473476.0,80.595,7832.0,331.0,8163.0,98807.0,8922.0,254.0,107983.0,150955.0,71.533,2015-11-01,9.29551589419754
ScheduledDomestic,Jet Airways,2015,12,12595,20707.0,9639.0,1393452.0,1226114.0,1464766.0,83.707,8014.0,388.0,8402.0,102043.0,9150.0,301.0,111494.0,150730.0,73.969,2015-12-01,9.078014590992527
ScheduledDomestic,Jet Airways,2016,1,13044,21606.0,10034.0,1426254.0,1255562.0,1521970.0,82.496,6280.0,406.0,6686.0,104665.0,7158.0,339.0,112162.0,154952.0,72.385,2016-01-01,9.357542614178758
ScheduledDomestic,Jet Airways,2016,2,12438,20383.0,10024.0,1366421.0,1187499.0,1430031.0,83.04,6372.0,445.0,6817.0,99580.0,7326.0,376.0,107282.0,144912.0,74.033,2016-02-01,9.178565906047698
ScheduledDomestic,Jet Airways,2016,3,13293,21878.0,10043.0,1381232.0,1200354.0,1516542.0,79.151,7026.0,613.0,7639.0,100327.0,7981.0,543.0,108851.0,152842.0,71.218,2016-03-01,8.81404680959573
ScheduledDomestic,Jet Airways,2016,4,12302,19966.0,9250.0,1255053.0,1108620.0,1412683.0,78.476,6126.0,643.0,6769.0,92370.0,7162.0,562.0,100094.0,145473.0,68.806,2016-04-01,7.946451410293101
ScheduledDomestic,Jet Airways,2016,5,12812,21040.0,9706.0,1387661.0,1230675.0,1489645.0,82.615,7071.0,800.0,7871.0,102438.0,8349.0,727.0,111514.0,151063.0,73.82,2016-05-01,8.045921895367954
ScheduledDomestic,Jet Airways,2016,6,12342,20435.0,9285.0,1290114.0,1125175.0,1422843.0,79.079,6149.0,921.0,7070.0,93807.0,7114.0,872.0,101793.0,135498.0,75.125,2016-06-01,8.13050154711663
ScheduledDomestic,Jet Airways,2016,7,12659,20680.0,9309.0,1385366.0,1191830.0,1421765.0,83.827,7178.0,793.0,7971.0,99673.0,8228.0,764.0,108665.0,140646.0,77.261,2016-07-01,8.173027968205233
ScheduledDomestic,Jet Airways,2016,8,12697,20625.0,9326.0,1365257.0,1165058.0,1425780.0,81.714,7502.0,829.0,8331.0,97377.0,8610.0,798.0,106785.0,141476.0,75.479,2016-08-01,8.175663553273374
ScheduledDomestic,Jet Airways,2016,9,12545,20088.0,9193.0,1326741.0,1126285.0,1409126.0,79.928,7719.0,743.0,8462.0,94403.0,8704.0,725.0,103832.0,141449.0,73.406,2016-09-01,8.091221171303307
ScheduledDomestic,Jet Airways,2016,10,12773,20466.0,9417.0,1265690.0,1093649.0,1448497.0,75.502,9058.0,810.0,9868.0,91453.0,10281.0,765.0,102499.0,147449.0,69.515,2016-10-01,7.324434685398665
ScheduledDomestic,Jet Airways,2016,11,12318,20345.0,9405.0,1327494.0,1173892.0,1460919.0,80.353,7403.0,653.0,8056.0,98302.0,8624.0,625.0,107551.0,147078.0,73.125,2016-11-01,7.423220901737249
ScheduledDomestic,Jet Airways,2016,12,12662,21117.0,9780.0,1449939.0,1305273.0,1516898.0,86.049,8273.0,834.0,9107.0,108699.0,9613.0,807.0,119119.0,154478.0,77.111,2016-12-01,7.6182323213057925
ScheduledDomestic,Jet Airways,2017,1,12661,21390.0,9882.0,1476032.0,1335886.0,1538596.0,86.825,8115.0,974.0,9089.0,111531.0,9299.0,952.0,121782.0,157537.0,77.304,2017-01-01,7.8467434514471215
ScheduledDomestic,Jet Airways,2017,2,11475,19497.0,9038.0,1358382.0,1231148.0,1416940.0,86.888,8172.0,1072.0,9244.0,103212.0,9318.0,1028.0,113558.0,146900.0,77.303,2017-02-01,7.9925133916383455
ScheduledDomestic,Jet Airways,2017,3,12772,21458.0,10001.0,1388369.0,1255713.0,1573746.0,79.791,9789.0,1059.0,10848.0,105023.0,11270.0,1027.0,117320.0,164393.0,71.366,2017-03-01,7.829486400390513
ScheduledDomestic,Jet Airways,2017,4,12283,20865.0,9759.0,1380986.0,1273122.0,1537893.0,82.784,9176.0,789.0,9965.0,105751.0,10831.0,819.0,117401.0,160090.0,73.334,2017-04-01,7.713648156888592
ScheduledDomestic,Jet Airways,2017,5,13359,22529.0,10582.0,1541722.0,1440543.0,1689344.0,85.272,10925.0,771.0,11696.0,119243.0,13328.0,818.0,133389.0,180565.0,73.873,2017-05-01,7.72870656925671
ScheduledDomestic,Jet Airways,2017,6,13102,22224.0,10321.0,1449797.0,1337018.0,1650918.0,80.986,10851.0,790.0,11641.0,111009.0,13068.0,795.0,124872.0,171877.0,72.652,2017-06-01,7.743306869947853
ScheduledDomestic,Jet Airways,2017,7,13595,23128.0,10607.0,1503844.0,1357514.0,1692776.0,80.195,11806.0,775.0,12581.0,113465.0,14098.0,774.0,128337.0,173202.0,74.097,2017-07-01,8.031677573310146
ScheduledDomestic,Jet Airways,2017,8,13602,22864.0,10541.0,1522338.0,1360306.0,1685080.0,80.726,11984.0,794.457,12778.457,113691.0,14309.0,802.0,128802.0,175444.0,73.415,2017-08-01,8.050052808149287
ScheduledDomestic,Jet Airways,2017,9,13307,22330.0,10417.0,1459934.0,1333583.0,1663661.0,80.16,11948.0,873.0,12821.0,111623.0,14433.0,865.0,126921.0,175432.0,72.348,2017-09-01,7.804373362277108
ScheduledDomestic,Jet Airways,2017,10,14047,23745.0,11089.0,1571142.0,1433400.0,1779972.0,80.529,12277.0,930.0,13207.0,119936.0,14425.0,908.0,135269.0,188562.0,71.737,2017-10-01,7.707271042627413
ScheduledDomestic,Jet Airways,2017,11,13122,22544.0,10535.0,1578170.0,1461348.0,1673486.0,87.324,11115.0,709.46,11824.46,122897.0,13223.0,734.0,136854.0,172690.0,79.248,2017-11-01,7.709702445847251
ScheduledDomestic,Jet Airways,2017,12,13375,23118.0,10862.0,1617784.0,1521413.0,1718840.0,88.514,10751.0,767.493,11518.493,127258.0,12806.0,811.0,140875.0,178837.0,78.773,2017-12-01,7.380711234230635
ScheduledDomestic,Jet Airways,2018,1,13163,23051.0,10735.0,1629327.0,1517279.0,1709402.0,88.761,9474.0,698.0,10172.0,126984.0,11177.0,706.0,138867.0,178355.0,77.86,2018-01-01,7.116138451475668
ScheduledDomestic,Jet Airways,2018,2,12456,21978.0,10141.0,1562820.0,1457811.0,1611621.0,90.456,9542.5,617.0,10159.5,122454.9,11493.6,627.4,134575.9,168183.5,80.017,2018-02-01,7.289131637103649
ScheduledDomestic,Jet Airways,2018,3,14330,24813.0,11575.0,1732912.0,1592578.9,1847404.9,86.206,11086.0,682.377,11768.377,133443.4,13076.7,667.0,147187.1,193073.2,76.234,2018-03-01,7.505141044482844
ScheduledDomestic,Jet Airways,2018,4,14001,24594.0,11472.0,1683573.0,1572237.9,1836103.9,85.629,10894.9,764.339,11659.239,131500.4,12972.9,713.1,145186.4,190660.5,76.149,2018-04-01,7.335511713740004
ScheduledDomestic,Jet Airways,2018,5,14328,25490.0,11787.0,1618129.0,1517637.0,1888414.5,80.366,12373.7,775.107,13148.807,126496.2,15096.4,746.1,142338.7,191878.8,74.182,2018-05-01,6.845668458808353
ScheduledDomestic,Jet Airways,2018,6,13543,23952.0,11098.0,1502783.0,1411035.5,1775722.8,79.463,11255.4,778.908,12034.308,117822.1,13381.0,742.5,131945.6,183276.7,71.993,2018-06-01,6.656352481326524
ScheduledDomestic,Jet Airways,2018,7,12697,22789.0,10837.0,1565793.0,1473747.6,1757072.8,83.875,10874.8,933.617,11808.417,123688.0,12943.4,939.7,137571.1,181402.9,75.837,2018-07-01,6.715516859076363
ScheduledDomestic,Jet Airways,2018,8,13005,22839.0,10993.0,1552418.0,1460931.2,1781954.03,81.985,10237.644,699.015,10936.66,122479.99,12180.9,691.02,135351.91,187952.17,72.014,2018-08-01,6.8574448972437665
ScheduledDomestic,Jet Airways,2018,9,12706,22153.0,10864.0,1604196.0,1502921.719,1770160.717,84.903,10252.98,625.124,10878.104,126373.671,12064.546,631.71,139069.927,188113.871,73.929,2018-09-01,7.058419146007473
ScheduledDomestic,Jet Airways,2018,10,13078,22935.0,11312.0,1562304.0,1490663.53,1826589.05,81.609,10307.45,635.146,10942.596,124736.58,11827.42,639.78,137203.78,191226.27,71.749,2018-10-01,6.616914217600074
